model,mse_cormat,mse,seed,data,d_dim
RBF,6.0385521622527255e-31,2.900062197731568e-6,903,BB Train,18
Poly,1.1867342586851861,85273.93159865894,904,BB Train,18
Cosine,6.222427618985336e-29,2.9000621977205497e-6,904,BB Train,18
Sigmoid,4.860167039515876e-31,2.900062197720563e-6,904,BB Train,18
RBF,6.739781328614642e-31,2.9000621977318652e-6,904,BB Train,18
Poly,1.1074825226552077e-15,2.9000622687739343e-6,905,BB Train,18
Cosine,6.711027632297914e-29,2.9000621977204527e-6,905,BB Train,18
Sigmoid,5.196037167979648e-31,2.9000621977205065e-6,905,BB Train,18
RBF,6.53419171291094e-31,2.9000621977320245e-6,905,BB Train,18
Poly,1.1768280239844917,21318.482901839692,906,BB Train,18
Cosine,6.428610648934016e-29,2.9000621977204616e-6,906,BB Train,18
Sigmoid,5.116349817726789e-31,2.900062197720677e-6,906,BB Train,18
RBF,5.00324598245124e-31,2.9000621977321625e-6,906,BB Train,18
Poly,1.1849131918550067,63955.44869971856,907,BB Train,18
Cosine,6.312231702961061e-29,2.9000621977203845e-6,907,BB Train,18
Sigmoid,4.977681167063944e-31,2.9000621977205688e-6,907,BB Train,18
RBF,6.365795122998044e-31,2.9000621977311876e-6,907,BB Train,18
Poly,1.1825443197483676,42636.96580077917,908,BB Train,18
Cosine,6.380238647056593e-29,2.9000621977206484e-6,908,BB Train,18
Sigmoid,4.904299916910661e-31,2.9000621977206387e-6,908,BB Train,18
RBF,6.442899442724072e-31,2.9000621977324594e-6,908,BB Train,18
Poly,1.1836475173790075,42636.96580077897,909,BB Train,18
Cosine,6.381908354302796e-29,2.9000621977204582e-6,909,BB Train,18
Sigmoid,4.921619380784055e-31,2.90006219772045e-6,909,BB Train,18
RBF,5.260797944264371e-31,2.9000621977323895e-6,909,BB Train,18
Poly,1.1780550202974778,21318.482901839445,910,BB Train,18
Cosine,6.566201465814953e-29,2.9000621977208043e-6,910,BB Train,18
Sigmoid,5.234699723939351e-31,2.900062197720487e-6,910,BB Train,18
RBF,7.124799773222478e-31,2.900062197731763e-6,910,BB Train,18
Poly,3.025966526019841e-12,2.900307697122242e-6,911,BB Train,18
Cosine,6.569164089792918e-29,2.900062197720956e-6,911,BB Train,18
Sigmoid,5.209402499899154e-31,2.900062197720428e-6,911,BB Train,18
RBF,6.716134984391916e-31,2.900062197731618e-6,911,BB Train,18
Poly,1.186673499815825,85273.93159865894,912,BB Train,18
Cosine,6.233427772646344e-29,2.900062197720562e-6,912,BB Train,18
Sigmoid,4.956884383220347e-31,2.9000621977205705e-6,912,BB Train,18
RBF,6.075632139467224e-31,2.9000621977312062e-6,912,BB Train,18
Poly,1.1785353791391204,21318.48290183942,913,BB Train,18
Cosine,6.501493464695488e-29,2.9000621977207987e-6,913,BB Train,18
Sigmoid,4.996699308603677e-31,2.9000621977205124e-6,913,BB Train,18
RBF,4.961009532036286e-31,2.900062197731814e-6,913,BB Train,18
Poly,1.1773156064583887,21318.482901839456,914,BB Train,18
Cosine,6.541548560470026e-29,2.9000621977206624e-6,914,BB Train,18
Sigmoid,5.22578212432352e-31,2.9000621977205235e-6,914,BB Train,18
RBF,7.298766301722708e-31,2.9000621977315993e-6,914,BB Train,18
Poly,3.156679163739652e-12,2.900307625475389e-6,915,BB Train,18
Cosine,6.609638885680695e-29,2.900062197720526e-6,915,BB Train,18
Sigmoid,5.015952927335948e-31,2.9000621977204362e-6,915,BB Train,18
RBF,5.156597605340724e-31,2.900062197731777e-6,915,BB Train,18
Poly,3.207430292814681e-12,2.90030754992219e-6,916,BB Train,18
Cosine,6.724492924917398e-29,2.900062197720784e-6,916,BB Train,18
Sigmoid,5.2069809383422305e-31,2.9000621977205294e-6,916,BB Train,18
RBF,6.233898412491991e-31,2.9000621977314904e-6,916,BB Train,18
Poly,1.1773043460639472,21318.48290183959,917,BB Train,18
Cosine,6.467713420313878e-29,2.9000621977206247e-6,917,BB Train,18
Sigmoid,5.052447003527183e-31,2.9000621977205023e-6,917,BB Train,18
RBF,6.139817443837081e-31,2.900062197731316e-6,917,BB Train,18
Poly,1.181356532769747,42636.965800778926,918,BB Train,18
Cosine,6.314371663932528e-29,2.900062197720698e-6,918,BB Train,18
Sigmoid,4.9010052334303455e-31,2.900062197720476e-6,918,BB Train,18
RBF,6.540680553801932e-31,2.9000621977321418e-6,918,BB Train,18
Poly,1.178581567221093,21318.482901839576,919,BB Train,18
Cosine,6.486661076394861e-29,2.9000621977210283e-6,919,BB Train,18
Sigmoid,5.0411284684750995e-31,2.900062197720545e-6,919,BB Train,18
RBF,5.845611198687172e-31,2.9000621977315417e-6,919,BB Train,18
Poly,1.1774087536716706,21318.482901839434,920,BB Train,18
Cosine,6.529759203196615e-29,2.900062197720509e-6,920,BB Train,18
Sigmoid,5.124145380330617e-31,2.900062197720485e-6,920,BB Train,18
RBF,5.198139318794024e-31,2.9000621977319465e-6,920,BB Train,18
Poly,1.0400853137349903e-15,2.9000622687072678e-6,921,BB Train,18
Cosine,6.609938678093102e-29,2.900062197720552e-6,921,BB Train,18
Sigmoid,5.233071716937449e-31,2.900062197720455e-6,921,BB Train,18
RBF,6.357906544218394e-31,2.9000621977320634e-6,921,BB Train,18
Poly,8.897615379644942e-15,2.9000624205184926e-6,922,BB Train,18
Cosine,6.683963521789208e-29,2.9000621977203655e-6,922,BB Train,18
Sigmoid,5.19663561194872e-31,2.9000621977205654e-6,922,BB Train,18
RBF,6.272336868525331e-31,2.9000621977317716e-6,922,BB Train,18
Poly,1.176876308563364,21318.482901839667,923,BB Train,18
Cosine,6.521867236291151e-29,2.9000621977206276e-6,923,BB Train,18
Sigmoid,5.1619091826262385e-31,2.900062197720574e-6,923,BB Train,18
RBF,5.999288229138584e-31,2.9000621977320537e-6,923,BB Train,18
Poly,1.1778392433531333,21318.482901839616,924,BB Train,18
Cosine,6.40065028969691e-29,2.9000621977205146e-6,924,BB Train,18
Sigmoid,5.099412385111551e-31,2.900062197720651e-6,924,BB Train,18
RBF,5.676994146389002e-31,2.900062197731512e-6,924,BB Train,18
Poly,1.1369217747865959e-19,2.9000622007184077e-6,925,BB Train,18
Cosine,6.670021714593905e-29,2.9000621977203206e-6,925,BB Train,18
Sigmoid,5.110109716825679e-31,2.9000621977205853e-6,925,BB Train,18
RBF,6.219851832104435e-31,2.9000621977316365e-6,925,BB Train,18
Poly,1.1766726034984811,21318.48290183968,926,BB Train,18
Cosine,6.437815630497236e-29,2.9000621977204354e-6,926,BB Train,18
Sigmoid,5.078417317010519e-31,2.900062197720528e-6,926,BB Train,18
RBF,6.004595992833372e-31,2.9000621977319563e-6,926,BB Train,18
Poly,1.5556388545026375e-20,2.900062199017846e-6,927,BB Train,18
Cosine,6.7052360188e-29,2.9000621977205616e-6,927,BB Train,18
Sigmoid,5.182857021639373e-31,2.9000621977204743e-6,927,BB Train,18
RBF,6.715916701407675e-31,2.900062197732138e-6,927,BB Train,18
Poly,2.3421598296923724e-20,2.900062201177748e-6,928,BB Train,18
Cosine,6.760803587227039e-29,2.9000621977206886e-6,928,BB Train,18
Sigmoid,5.170110213410851e-31,2.900062197720448e-6,928,BB Train,18
RBF,6.551243875508934e-31,2.9000621977316226e-6,928,BB Train,18
Poly,1.18152590883392,42636.965800779086,929,BB Train,18
Cosine,6.364366168229062e-29,2.9000621977203833e-6,929,BB Train,18
Sigmoid,4.967992327762293e-31,2.9000621977205256e-6,929,BB Train,18
RBF,5.916795328350687e-31,2.900062197731664e-6,929,BB Train,18
Poly,1.1831797461189413,42636.96580077901,930,BB Train,18
Cosine,6.383106596082622e-29,2.9000621977205014e-6,930,BB Train,18
Sigmoid,4.9219456940877935e-31,2.9000621977205057e-6,930,BB Train,18
RBF,4.991694804159587e-31,2.9000621977317873e-6,930,BB Train,18
Poly,1.1811713159507593,42636.96580077956,931,BB Train,18
Cosine,6.254828571681677e-29,2.900062197720163e-6,931,BB Train,18
Sigmoid,5.042529463152425e-31,2.900062197720504e-6,931,BB Train,18
RBF,5.7299150174109135e-31,2.9000621977313494e-6,931,BB Train,18
Poly,1.1781778304598431,21318.482901839416,932,BB Train,18
Cosine,6.442826895213793e-29,2.9000621977205476e-6,932,BB Train,18
Sigmoid,5.113065062849775e-31,2.9000621977205163e-6,932,BB Train,18
RBF,6.04278406850938e-31,2.9000621977319885e-6,932,BB Train,18
Poly,1.1822790395298448,42636.965800779064,933,BB Train,18
Cosine,6.311326275353522e-29,2.9000621977206293e-6,933,BB Train,18
Sigmoid,4.9628784903476415e-31,2.900062197720427e-6,933,BB Train,18
RBF,6.194435168588409e-31,2.9000621977318474e-6,933,BB Train,18
Poly,1.6750604638287863e-20,2.90006219893153e-6,934,BB Train,18
Cosine,6.70822783452801e-29,2.900062197721107e-6,934,BB Train,18
Sigmoid,5.175157769140718e-31,2.9000621977205417e-6,934,BB Train,18
RBF,6.434622354851264e-31,2.9000621977316243e-06,934,BB Train,18
Poly,2.977170070175598e-12,2.9003076943336117e-6,935,BB Train,18
Cosine,6.564189366729203e-29,2.900062197720366e-6,935,BB Train,18
Sigmoid,5.096221520413884e-31,2.900062197720545e-6,935,BB Train,18
RBF,7.138050546492656e-31,2.900062197731604e-6,935,BB Train,18
Poly,1.175700001365079,21318.482901839594,936,BB Train,18
Cosine,6.477411436999237e-29,2.9000621977210575e-6,936,BB Train,18
Sigmoid,4.959204867912982e-31,2.9000621977205726e-6,936,BB Train,18
RBF,7.459770364933427e-31,2.9000621977318496e-6,936,BB Train,18
Poly,1.1460489435546318e-15,2.9000622715349424e-6,937,BB Train,18
Cosine,6.715736545640215e-29,2.9000621977207746e-6,937,BB Train,18
Sigmoid,5.2488910772332175e-31,2.9000621977205052e-6,937,BB Train,18
RBF,6.897708244147024e-31,2.9000621977320452e-6,937,BB Train,18
Poly,3.613196559858735e-20,2.900062199645838e-6,938,BB Train,18
Cosine,6.710739392262659e-29,2.900062197720973e-6,938,BB Train,18
Sigmoid,5.111969382606929e-31,2.9000621977205734e-6,938,BB Train,18
RBF,5.751093465584165e-31,2.9000621977314925e-6,938,BB Train,18
Poly,1.1770504467513674,21318.4829018397,939,BB Train,18
Cosine,6.471568559117712e-29,2.9000621977210846e-6,939,BB Train,18
Sigmoid,5.027141677623681e-31,2.900062197720514e-6,939,BB Train,18
RBF,6.617350906357537e-31,2.9000621977320113e-6,939,BB Train,18
Poly,8.994302208339352e-13,2.900184948421827e-6,940,BB Train,18
Cosine,6.628787586112399e-29,2.9000621977208076e-6,940,BB Train,18
Sigmoid,5.170579290974555e-31,2.90006219772048e-6,940,BB Train,18
RBF,5.153963022222234e-31,2.9000621977321176e-6,940,BB Train,18
Poly,1.17740425402373,21318.482901839612,941,BB Train,18
Cosine,6.486198167377387e-29,2.900062197720776e-6,941,BB Train,18
Sigmoid,4.9842965141599755e-31,2.9000621977205285e-6,941,BB Train,18
RBF,5.5457187241928905e-31,2.9000621977316035e-6,941,BB Train,18
Poly,1.1784735266466466,21318.482901839605,942,BB Train,18
Cosine,6.498184976546351e-29,2.900062197720982e-6,942,BB Train,18
Sigmoid,5.147791938784203e-31,2.9000621977204544e-6,942,BB Train,18
RBF,5.575510254128238e-31,2.9000621977321054e-6,942,BB Train,18
Poly,1.1828499258951737,42636.9658007792,943,BB Train,18
Cosine,6.34899142454847e-29,2.9000621977210567e-6,943,BB Train,18
Sigmoid,4.953534643554144e-31,2.9000621977205442e-6,943,BB Train,18
RBF,5.033333147066151e-31,2.9000621977321193e-6,943,BB Train,18
Poly,6.636188622381453e-12,2.900430224426488e-6,944,BB Train,18
Cosine,6.62744761709766e-29,2.9000621977203485e-6,944,BB Train,18
Sigmoid,5.167884600478644e-31,2.900062197720549e-6,944,BB Train,18
RBF,6.516890738941598e-31,2.9000621977321685e-6,944,BB Train,18
Poly,8.679264693986038e-13,2.9001848771167142e-6,945,BB Train,18
Cosine,6.664360730577115e-29,2.900062197720854e-6,945,BB Train,18
Sigmoid,5.159182622208382e-31,2.900062197720484e-6,945,BB Train,18
RBF,6.247735019330601e-31,2.9000621977318165e-6,945,BB Train,18
Poly,1.1833587142820399,42636.96580077892,946,BB Train,18
Cosine,6.367463494302572e-29,2.900062197720919e-6,946,BB Train,18
Sigmoid,5.042431701534474e-31,2.900062197720486e-6,946,BB Train,18
RBF,5.7476340984195595e-31,2.9000621977321494e-6,946,BB Train,18
Poly,1.1786233944409976,21318.48290183945,947,BB Train,18
Cosine,6.52059664605743e-29,2.9000621977207755e-6,947,BB Train,18
Sigmoid,5.069797400957485e-31,2.90006219772053e-6,947,BB Train,18
RBF,6.852524658236978e-31,2.9000621977315446e-6,947,BB Train,18
Poly,8.805906368009688e-13,2.900184875294496e-6,948,BB Train,18
Cosine,6.672060964225219e-29,2.9000621977211215e-6,948,BB Train,18
Sigmoid,5.188150646055403e-31,2.9000621977205116e-6,948,BB Train,18
RBF,6.79149228010229e-31,2.900062197732132e-6,948,BB Train,18
Poly,1.111070109115561e-15,2.900062272833687e-6,949,BB Train,18
Cosine,6.728693398768294e-29,2.900062197720679e-6,949,BB Train,18
Sigmoid,5.2706205630024805e-31,2.90006219772048e-6,949,BB Train,18
RBF,6.592117048427254e-31,2.900062197731212e-6,949,BB Train,18
Poly,1.1781997050794837,21318.48290183973,950,BB Train,18
Cosine,6.500215080722016e-29,2.9000621977204853e-6,950,BB Train,18
Sigmoid,5.229601499536704e-31,2.900062197720498e-6,950,BB Train,18
RBF,6.822964626661865e-31,2.9000621977316755e-6,950,BB Train,18
Poly,1.1772117247737208,21318.482901839605,951,BB Train,18
Cosine,6.466740914240845e-29,2.9000621977208445e-6,951,BB Train,18
Sigmoid,5.284281923557121e-31,2.900062197720506e-6,951,BB Train,18
RBF,5.366667468418121e-31,2.9000621977313324e-6,951,BB Train,18
Poly,8.51709850409083e-13,2.900184945831361e-6,952,BB Train,18
Cosine,6.526059660752093e-29,2.900062197720605e-6,952,BB Train,18
Sigmoid,5.120063861340673e-31,2.9000621977204676e-6,952,BB Train,18
RBF,8.540207134409496e-31,2.9000621977315586e-6,952,BB Train,18
Poly,8.863637041148479e-13,2.9001849500177746e-6,953,BB Train,18
Cosine,6.641337239862549e-29,2.90006219772031e-6,953,BB Train,18
Sigmoid,5.187078703768129e-31,2.9000621977205014e-6,953,BB Train,18
RBF,6.4364204641949495e-31,2.9000621977316984e-6,953,BB Train,18
Poly,1.1738839733992363,21318.482901839805,954,BB Train,18
Cosine,6.301098448042013e-29,2.9000621977204527e-6,954,BB Train,18
Sigmoid,5.045409076829536e-31,2.9000621977205527e-6,954,BB Train,18
RBF,5.801045677095462e-31,2.9000621977322015e-6,954,BB Train,18
Poly,8.728388786698766e-13,2.900184946338733e-6,955,BB Train,18
Cosine,6.660190536773183e-29,2.9000621977203773e-6,955,BB Train,18
Sigmoid,5.108733556962243e-31,2.900062197720559e-6,955,BB Train,18
RBF,8.227418956090063e-31,2.900062197732084e-6,955,BB Train,18
Poly,1.1780453445479204,21318.48290183946,956,BB Train,18
Cosine,6.5053853074028e-29,2.9000621977206865e-6,956,BB Train,18
Sigmoid,5.083914404429111e-31,2.900062197720499e-6,956,BB Train,18
RBF,6.304075228044918e-31,2.9000621977318716e-6,956,BB Train,18
Poly,1.1773330428971187,21318.48290183955,957,BB Train,18
Cosine,6.475799703274387e-29,2.9000621977206573e-6,957,BB Train,18
Sigmoid,5.2209201040059835e-31,2.900062197720559e-6,957,BB Train,18
RBF,6.731134874147358e-31,2.9000621977320588e-6,957,BB Train,18
Poly,3.2196229743790015e-12,2.900307547451385e-6,958,BB Train,18
Cosine,6.682566556325402e-29,2.900062197720005e-6,958,BB Train,18
Sigmoid,5.287935739078997e-31,2.9000621977205815e-6,958,BB Train,18
RBF,6.344283575232821e-31,2.9000621977317174e-6,958,BB Train,18
Poly,1.1780146385429997,21318.48290183944,959,BB Train,18
Cosine,6.477453713942997e-29,2.9000621977204722e-6,959,BB Train,18
Sigmoid,5.1044891810005685e-31,2.9000621977205412e-6,959,BB Train,18
RBF,6.009856668524631e-31,2.9000621977318673e-6,959,BB Train,18
Poly,8.735385022285648e-13,2.900184877036082e-6,960,BB Train,18
Cosine,6.639366608030839e-29,2.900062197720874e-6,960,BB Train,18
Sigmoid,5.20178567123313e-31,2.9000621977205196e-6,960,BB Train,18
RBF,7.360020693593673e-31,2.900062197731485e-6,960,BB Train,18
Poly,1.0563404917473346e-15,2.9000622705600308e-6,961,BB Train,18
Cosine,6.672154466805501e-29,2.9000621977208013e-6,961,BB Train,18
Sigmoid,5.054074335708947e-31,2.9000621977204714e-6,961,BB Train,18
RBF,7.334587477902062e-31,2.9000621977319148e-6,961,BB Train,18
Poly,3.109014288133827e-12,2.9003076276906696e-6,962,BB Train,18
Cosine,6.565416157043803e-29,2.9000621977211185e-6,962,BB Train,18
Sigmoid,5.090491693232684e-31,2.9000621977205836e-6,962,BB Train,18
RBF,7.017042665436518e-31,2.900062197732081e-6,962,BB Train,18
Poly,5.2171344926431655e-20,2.900062197026658e-6,963,BB Train,18
Cosine,6.795292825707526e-29,2.9000621977207026e-6,963,BB Train,18
Sigmoid,5.08109936148636e-31,2.900062197720513e-6,963,BB Train,18
RBF,5.381167155908432e-31,2.9000621977316187e-6,963,BB Train,18
Poly,1.1829246058616296,42636.96580077895,964,BB Train,18
Cosine,6.363783522396473e-29,2.9000621977212176e-6,964,BB Train,18
Sigmoid,5.010666942440031e-31,2.900062197720563e-6,964,BB Train,18
RBF,5.209859970318102e-31,2.900062197731929e-6,964,BB Train,18
Poly,1.178158243070822,21318.48290183944,965,BB Train,18
Cosine,6.527911680253247e-29,2.9000621977208424e-6,965,BB Train,18
Sigmoid,5.02775517362283e-31,2.9000621977204214e-6,965,BB Train,18
RBF,6.820121137468484e-31,2.9000621977320147e-6,965,BB Train,18
Poly,8.771709089569427e-13,2.900184946260721e-6,966,BB Train,18
Cosine,6.595406099084674e-29,2.900062197720872e-6,966,BB Train,18
Sigmoid,5.228963178101026e-31,2.9000621977205184e-6,966,BB Train,18
RBF,6.416588717780223e-31,2.9000621977322566e-6,966,BB Train,18
Poly,9.04481180386863e-13,2.9001850230829857e-6,967,BB Train,18
Cosine,6.641364207688662e-29,2.900062197720374e-6,967,BB Train,18
Sigmoid,5.145323593920444e-31,2.900062197720532e-6,967,BB Train,18
RBF,5.998042595235789e-31,2.900062197732191e-6,967,BB Train,18
Poly,4.135488067982014e-15,2.90006234770961e-6,968,BB Train,18
Cosine,6.59475399595844e-29,2.9000621977203985e-6,968,BB Train,18
Sigmoid,5.319164336608666e-31,2.9000621977204205e-6,968,BB Train,18
RBF,6.885525039504717e-31,2.9000621977318216e-6,968,BB Train,18
Poly,1.176742154040161,21318.482901839812,969,BB Train,18
Cosine,6.413049477908154e-29,2.9000621977205103e-6,969,BB Train,18
Sigmoid,5.037118969768197e-31,2.9000621977205146e-6,969,BB Train,18
RBF,6.422555878479696e-31,2.9000621977320956e-6,969,BB Train,18
Poly,9.0578112823615e-13,2.900185022240907e-6,970,BB Train,18
Cosine,6.647213235774958e-29,2.9000621977208923e-6,970,BB Train,18
Sigmoid,5.1827806693100154e-31,2.9000621977205556e-6,970,BB Train,18
RBF,6.859853342644301e-31,2.900062197731521e-6,970,BB Train,18
Poly,1.1774850252663687,21318.48290183943,971,BB Train,18
Cosine,6.454855879189997e-29,2.900062197720799e-6,971,BB Train,18
Sigmoid,4.9223500833663966e-31,2.9000621977205476e-6,971,BB Train,18
RBF,5.9601114381900375e-31,2.9000621977316924e-6,971,BB Train,18
Poly,8.744787713651216e-13,2.9001849480597533e-6,972,BB Train,18
Cosine,6.577222736167885e-29,2.900062197720667e-6,972,BB Train,18
Sigmoid,5.106492859616291e-31,2.9000621977205027e-6,972,BB Train,18
RBF,5.786120562310889e-31,2.9000621977315887e-6,972,BB Train,18
Poly,1.187137075010734,85273.93159865879,973,BB Train,18
Cosine,6.2803458379738e-29,2.900062197721087e-6,973,BB Train,18
Sigmoid,4.859337578480201e-31,2.900062197720499e-6,973,BB Train,18
RBF,6.009957815300074e-31,2.9000621977317945e-6,973,BB Train,18
Poly,1.1775911881199408,21318.482901839685,974,BB Train,18
Cosine,6.498002757884778e-29,2.900062197720798e-6,974,BB Train,18
Sigmoid,5.081059167028616e-31,2.9000621977205336e-6,974,BB Train,18
RBF,6.059415377551142e-31,2.900062197732017e-6,974,BB Train,18
Poly,1.1826620038738376,42636.96580077891,975,BB Train,18
Cosine,6.364284384154161e-29,2.9000621977209063e-6,975,BB Train,18
Sigmoid,5.020290568186173e-31,2.900062197720547e-6,975,BB Train,18
RBF,5.564867165528793e-31,2.9000621977320003e-6,975,BB Train,18
Poly,1.181510057346024,42636.96580077898,976,BB Train,18
Cosine,6.356709909119465e-29,2.900062197720915e-6,976,BB Train,18
Sigmoid,4.937343689368496e-31,2.900062197720624e-6,976,BB Train,18
RBF,5.787995916087361e-31,2.900062197732039e-6,976,BB Train,18
Poly,1.1774447384922517,21318.482901839423,977,BB Train,18
Cosine,6.497472077895355e-29,2.900062197721029e-6,977,BB Train,18
Sigmoid,4.979483054184315e-31,2.900062197720472e-6,977,BB Train,18
RBF,5.465781187937626e-31,2.900062197732433e-6,977,BB Train,18
Poly,9.071490523761271e-13,2.9001849503468715e-6,978,BB Train,18
Cosine,6.676871678386194e-29,2.900062197720695e-6,978,BB Train,18
Sigmoid,5.178967222665201e-31,2.9000621977206073e-6,978,BB Train,18
RBF,7.054687707759499e-31,2.900062197731736e-6,978,BB Train,18
Poly,3.0337376062058694e-12,2.900307696294709e-6,979,BB Train,18
Cosine,6.565475495152799e-29,2.9000621977209546e-6,979,BB Train,18
Sigmoid,5.211098218291361e-31,2.9000621977204604e-6,979,BB Train,18
RBF,8.023768825619104e-31,2.900062197731637e-6,979,BB Train,18
Poly,4.1420486332178636e-15,2.9000623467248908e-6,980,BB Train,18
Cosine,6.694928840394581e-29,2.9000621977214632e-6,980,BB Train,18
